Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03,90.209999,91.989998,89.690002,90.699997,90.125458,1260100
2019-09-04,91.000000,91.790001,90.279999,91.500000,90.920395,1998500
2019-09-05,92.080002,92.379997,90.830002,90.970001,90.393753,870700
2019-09-06,91.330002,91.370003,90.459999,90.809998,90.234779,647400
2019-09-09,91.180000,91.320000,90.000000,90.820000,90.244705,942500
2019-09-10,90.680000,92.500000,90.669998,92.500000,91.914070,1125800
2019-09-11,93.000000,94.650002,92.139999,94.449997,93.851707,2095300
2019-09-12,94.750000,95.400002,93.070000,93.620003,93.026970,1006500
2019-09-13,93.550003,94.190002,92.589996,92.599998,92.013435,767400
2019-09-16,92.980003,92.980003,91.099998,92.629997,92.043236,843200
2019-09-17,92.650002,94.269997,92.320000,94.070000,93.474121,1046300
2019-09-18,93.480003,94.349998,92.150002,92.160004,91.576225,964400
2019-09-19,92.800003,93.150002,92.110001,93.059998,92.470520,933700
2019-09-20,93.589996,94.099998,92.300003,93.610001,93.017029,1547100
2019-09-23,93.820000,94.080002,93.019997,93.800003,93.205841,477100
2019-09-24,93.339996,96.400002,93.339996,96.400002,95.789368,1249400
2019-09-25,96.349998,97.230003,95.309998,95.919998,95.312401,981200
2019-09-26,95.480003,96.889999,95.089996,96.080002,95.471390,602600
2019-09-27,96.080002,97.209999,95.389999,96.150002,95.698059,944100
2019-09-30,96.250000,97.459999,95.519997,95.809998,95.359650,1038400
2019-10-01,96.190002,96.209999,93.720001,95.930000,95.479095,1349200
2019-10-02,95.449997,96.389999,94.599998,95.199997,94.752525,1257000
2019-10-03,94.599998,96.180000,93.370003,95.559998,95.110832,1030000
2019-10-04,95.660004,101.889999,95.129997,101.500000,101.022911,2918100
2019-10-07,101.400002,103.180000,100.019997,102.129997,101.649948,1383400
2019-10-08,102.150002,102.599998,98.900002,100.010002,99.539917,1381300
2019-10-09,100.400002,103.230003,100.389999,101.459999,100.983093,1195000
2019-10-10,101.870003,102.260002,100.559998,100.709999,100.236626,1288600
2019-10-11,101.110001,102.459999,100.650002,100.980003,100.505348,1209400
2019-10-14,101.449997,101.449997,100.400002,101.050003,100.575035,573600
2019-10-15,101.050003,101.349998,100.099998,101.120003,100.644699,1467800
2019-10-16,101.480003,102.879997,100.820000,102.879997,102.396423,1426900
2019-10-17,103.309998,104.040001,100.830002,101.449997,100.973145,1561600
2019-10-18,101.860001,103.949997,101.300003,103.629997,103.142899,1284300
2019-10-21,103.209999,105.860001,102.860001,105.550003,105.053871,992600
2019-10-22,105.750000,106.709999,105.070000,106.209999,105.710770,1080100
2019-10-23,106.209999,106.540001,103.209999,103.379997,102.894073,1307700
2019-10-24,103.800003,105.500000,103.660004,105.500000,105.004112,1195000
2019-10-25,105.500000,107.050003,104.529999,107.050003,106.546829,758500
2019-10-28,107.099998,108.480003,106.300003,107.000000,106.497055,1733800
2019-10-29,106.989998,109.400002,105.790001,109.400002,108.885780,1246600
2019-10-30,111.400002,111.550003,105.099998,109.300003,108.786255,2618700
2019-10-31,108.830002,110.540001,108.349998,110.000000,109.482964,1849600
2019-11-01,110.000000,113.000000,109.669998,112.970001,112.438995,1616900
