Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,47.330002,47.430000,46.580002,46.880001,46.487518,841413
2019-08-06,46.650002,46.930000,46.220001,46.439999,46.051201,712314
2019-08-07,47.500000,47.840000,46.740002,47.220001,46.824673,1047932
2019-08-08,47.630001,47.950001,47.459999,47.869999,47.469227,642271
2019-08-09,47.770000,47.930000,47.599998,47.669998,47.270901,506245
2019-08-12,47.820000,48.380001,47.820000,47.910000,47.508896,484652
2019-08-13,47.700001,48.209999,47.139999,47.970001,47.568394,708134
2019-08-14,47.910000,47.990002,46.950001,47.189999,46.794922,675071
2019-08-15,47.310001,47.520000,46.610001,47.080002,46.685844,748320
2019-08-16,47.220001,47.970001,47.150002,47.750000,47.350235,609871
2019-08-19,48.080002,48.450001,47.939999,48.099998,47.697304,555962
2019-08-20,48.000000,48.360001,47.840000,48.049999,47.647720,531901
2019-08-21,48.020000,48.580002,47.990002,48.549999,48.143536,499361
2019-08-22,48.389999,48.669998,48.040001,48.330002,47.925381,575903
2019-08-23,48.380001,48.680000,47.970001,47.970001,47.568394,584886
2019-08-26,47.700001,48.270000,47.669998,48.099998,47.697304,282647
2019-08-27,48.040001,48.570000,47.849998,48.570000,48.163368,1039923
2019-08-28,48.380001,48.730000,47.660000,48.209999,47.806381,733238
2019-08-29,47.990002,48.369999,47.680000,48.180000,47.776634,652481
2019-08-30,48.220001,48.709999,48.040001,48.700001,48.292282,568798
2019-09-02,48.560001,48.830002,48.549999,48.750000,48.341862,366668
2019-09-03,48.580002,48.840000,48.380001,48.650002,48.242699,520260
2019-09-04,48.860001,49.220001,48.860001,49.150002,48.738514,561900
2019-09-05,49.189999,50.200001,49.169998,50.060001,49.640896,942015
2019-09-06,50.000000,50.320000,49.810001,49.849998,49.432652,595494
2019-09-09,49.779999,50.060001,49.750000,50.040001,49.621063,403121
2019-09-10,49.959999,50.840000,49.889999,50.540001,50.116875,573061
2019-09-11,50.720001,51.060001,50.439999,50.439999,50.017712,426963
2019-09-12,50.500000,50.639999,49.959999,50.360001,49.938385,395792
2019-09-13,50.439999,50.619999,50.340000,50.400002,49.978050,269466
2019-09-16,50.160000,50.180000,49.599998,50.060001,49.640896,500744
2019-09-17,49.880001,50.759998,49.740002,50.759998,50.335033,786468
2019-09-18,50.700001,51.080002,50.419998,50.419998,49.997879,519532
2019-09-19,50.500000,50.799999,50.419998,50.799999,50.374699,550819
2019-09-20,50.700001,50.959999,50.540001,50.959999,50.533360,893838
2019-09-23,50.880001,51.000000,50.599998,51.000000,50.573025,380088
2019-09-24,51.000000,51.060001,50.639999,50.980000,50.553192,504078
2019-09-25,50.860001,50.959999,50.220001,50.660000,50.235870,611219
2019-09-26,50.459999,51.040001,50.459999,50.919998,50.493694,345755
2019-09-27,51.000000,51.139999,50.660000,51.020000,50.592857,551902
2019-09-30,50.840000,51.040001,50.820000,50.880001,50.454029,475065
