Date,Open,High,Low,Close,Adj Close,Volume
2020-07-24,38.279999,38.540001,37.139999,37.540001,37.540001,23068300
2020-07-27,37.580002,37.590000,36.090000,36.849998,36.849998,22911300
2020-07-28,36.450001,37.320000,36.410000,36.610001,36.610001,13566800
2020-07-29,36.970001,37.250000,36.730000,37.160000,37.160000,10675600
2020-07-30,36.730000,37.099998,36.380001,36.720001,36.720001,9997400
2020-07-31,37.330002,37.330002,35.970001,36.400002,36.400002,18624600
2020-08-03,36.410000,36.889999,35.900002,36.389999,36.389999,15488000
2020-08-04,35.919998,36.610001,35.650002,36.349998,36.349998,10596700
2020-08-05,36.560001,37.340000,36.410000,36.790001,36.790001,10024000
2020-08-06,36.849998,37.810001,36.490002,37.689999,37.689999,10478900
2020-08-07,37.419998,38.029999,36.730000,37.139999,37.139999,11341100
2020-08-10,38.360001,39.169998,37.310001,37.439999,37.439999,29298400
2020-08-11,37.590000,39.000000,36.709999,37.279999,37.279999,20486000
2020-08-12,37.500000,38.000000,36.820000,37.439999,37.439999,11009500
2020-08-13,37.430000,38.270000,37.369999,37.820000,37.820000,13259400
2020-08-14,37.740002,37.959999,37.279999,37.900002,37.900002,10377300
2020-08-17,37.950001,38.090000,37.270000,37.970001,37.970001,10188500
2020-08-18,38.279999,38.459999,37.740002,38.009998,38.009998,8572500
2020-08-19,38.090000,39.520000,38.060001,38.889999,38.889999,17077200
2020-08-20,38.619999,39.000000,38.299999,38.959999,38.959999,7745400
2020-08-21,38.990002,39.389999,38.700001,39.259998,39.259998,9758600
2020-08-24,39.680000,40.799999,39.639999,40.490002,40.490002,20496600
2020-08-25,40.439999,40.700001,39.320000,40.549999,40.549999,12470500
2020-08-26,40.549999,41.330002,40.000000,41.080002,41.080002,12532500
2020-08-27,40.970001,41.250000,40.070000,40.389999,40.389999,13055000
2020-08-28,40.500000,41.169998,40.419998,41.070000,41.070000,8024400
2020-08-31,40.990002,41.070000,40.570000,40.580002,40.580002,7468300
