Date,Open,High,Low,Close,Adj Close,Volume
2020-08-25,8.968000,9.024000,8.782000,8.860000,8.860000,10792500
2020-08-26,8.860000,8.938000,8.614000,8.766000,8.766000,10992500
2020-08-27,8.766000,8.880000,8.564000,8.614000,8.614000,9201000
2020-08-28,8.820000,8.848000,8.532000,8.598000,8.598000,11779500
2020-08-31,8.620000,8.680000,8.362000,8.378000,8.378000,11390000
2020-09-01,8.460000,8.840000,8.282000,8.800000,8.800000,21676500
2020-09-02,8.864000,8.920000,8.504000,8.676000,8.676000,18271000
2020-09-03,8.568000,8.828000,8.524000,8.674000,8.674000,20912500
2020-09-04,8.656000,9.018000,8.300000,8.810000,8.810000,49525000
2020-09-08,8.500000,8.600000,8.104000,8.274000,8.274000,28681000
2020-09-09,8.454000,8.526000,8.248000,8.262000,8.262000,16166500
2020-09-10,8.242000,8.270000,7.868000,7.918000,7.918000,17197000
2020-09-11,7.918000,8.046000,7.702000,7.922000,7.922000,16852000
2020-09-14,7.924000,7.980000,7.760000,7.800000,7.800000,10367000
2020-09-15,7.874000,7.978000,7.760000,7.798000,7.798000,11218000
2020-09-16,7.924000,7.940000,7.742000,7.754000,7.754000,10415000
2020-09-17,7.702000,7.906000,7.620000,7.832000,7.832000,10464500
2020-09-18,7.762000,7.960000,7.506000,7.622000,7.622000,11901000
2020-09-21,7.400000,7.568000,7.248000,7.422000,7.422000,8928000
2020-09-22,7.442000,7.506000,7.274000,7.300000,7.300000,7379500
2020-09-23,7.284000,7.338000,6.960000,6.970000,6.970000,10641000
2020-09-24,6.970000,7.434000,6.864000,7.300000,7.300000,16166500
2020-09-25,7.266000,7.266000,7.004000,7.100000,7.100000,10880000
2020-09-28,7.256000,7.296000,6.922000,6.960000,6.960000,9739500
2020-09-29,6.960000,7.062000,6.824000,6.868000,6.868000,10749500
2020-09-30,6.900000,7.090000,6.872000,6.978000,6.978000,7698000
2020-10-01,6.872000,7.140000,6.776000,7.106000,7.106000,11629500
2020-10-02,6.966000,7.000000,6.834000,6.854000,6.854000,9471500
2020-10-05,7.010000,7.330000,6.910000,7.306000,7.306000,16451000
2020-10-06,7.422000,7.508000,7.120000,7.146000,7.146000,17855500
2020-10-07,7.186000,7.398000,7.006000,7.296000,7.296000,16012000
2020-10-08,7.440000,7.488000,7.178000,7.240000,7.240000,17297500
2020-10-09,7.220000,7.300000,7.114000,7.114000,7.114000,9491500
2020-10-13,7.130000,7.260000,6.962000,7.106000,7.106000,12067000
2020-10-14,7.116000,7.700000,7.094000,7.676000,7.676000,25178500
2020-10-15,7.490000,7.490000,7.202000,7.246000,7.246000,28695000
2020-10-16,7.272000,7.286000,7.052000,7.090000,7.090000,12081000
2020-10-19,7.134000,7.462000,7.104000,7.172000,7.172000,19285000
2020-10-20,7.232000,7.278000,7.110000,7.170000,7.170000,11280500
2020-10-21,7.120000,7.326000,7.096000,7.182000,7.182000,10664000
2020-10-22,7.182000,7.614000,7.160000,7.536000,7.536000,25534000
2020-10-23,7.560000,7.630000,7.234000,7.260000,7.260000,17828500
2020-10-26,7.200000,7.230000,7.000000,7.100000,7.100000,12188500
2020-10-27,7.136000,7.170000,6.922000,6.940000,6.940000,11242500
2020-10-28,6.600000,6.720000,6.402000,6.428000,6.428000,20785500
2020-10-29,6.296000,6.640000,6.112000,6.600000,6.600000,19233500
2020-10-30,6.558000,6.564000,6.210000,6.264000,6.264000,13506500
2020-11-03,6.608000,6.608000,6.328000,6.486000,6.486000,14744000
2020-11-04,6.558000,6.602000,6.334000,6.440000,6.440000,15708000
2020-11-05,6.524000,6.550000,6.362000,6.470000,6.470000,12877500
2020-11-06,6.380000,6.868000,6.308000,6.800000,6.800000,24335000
2020-11-09,7.206000,7.252000,6.820000,7.048000,7.048000,27858500
2020-11-10,7.048000,7.550000,6.880000,6.906000,6.906000,41159000
2020-11-11,7.066000,7.070000,6.582000,6.676000,6.676000,24156500
2020-11-12,6.670000,6.776000,6.372000,6.412000,6.412000,26280500
2020-11-13,6.438000,6.808000,6.428000,6.800000,6.800000,19157000
2020-11-16,6.940000,7.116000,6.890000,6.930000,6.930000,26428000
2020-11-17,6.872000,7.220000,6.840000,7.054000,7.054000,19975500
2020-11-18,7.140000,7.392000,7.058000,7.080000,7.080000,22399500
2020-11-19,7.620000,9.200000,7.600000,9.200000,9.200000,161938000
2020-11-23,8.804000,9.380000,8.600000,9.302000,9.302000,47696500
2020-11-24,9.298000,9.550000,9.020000,9.060000,9.060000,37865000
2020-11-25,9.062000,9.856000,9.060000,9.600000,9.600000,47446000
2020-11-26,9.474000,10.096000,9.402000,10.096000,10.096000,29322500
2020-11-27,10.056000,10.754000,9.976000,10.350000,10.350000,38553500
2020-11-30,10.326000,10.536000,9.858000,10.034000,10.034000,22847500
2020-12-01,10.202000,10.700000,10.202000,10.690000,10.690000,29599000
2020-12-02,10.624000,10.636000,10.146000,10.178000,10.178000,26202000
2020-12-03,10.300000,10.520000,10.018000,10.320000,10.320000,25346000
2020-12-04,10.472000,11.800000,10.472000,11.156000,11.156000,65127000
2020-12-07,11.122000,11.546000,10.882000,11.104000,11.104000,30632500
2020-12-08,11.106000,11.318000,10.734000,10.800000,10.800000,20991500
2020-12-09,10.876000,11.298000,10.690000,10.890000,10.890000,30584000
2020-12-10,11.086000,11.780000,10.884000,11.552000,11.552000,40956500
2020-12-11,11.440000,11.470000,10.946000,11.140000,11.140000,24979500
2020-12-14,11.354000,11.440000,10.940000,11.100000,11.100000,21517500
2020-12-15,11.100000,11.436000,11.076000,11.108000,11.108000,21522000
2020-12-16,11.040000,11.374000,10.836000,11.230000,11.230000,35612000
2020-12-17,11.240000,11.748000,11.170000,11.650000,11.650000,39898000
2020-12-18,11.656000,11.886000,11.314000,11.350000,11.350000,34632000
2020-12-21,10.888000,11.436000,10.672000,11.320000,11.320000,28398500
2020-12-22,11.434000,11.942000,11.420000,11.936000,11.936000,42850500
2020-12-23,11.950000,13.226000,11.948000,13.226000,13.226000,48030000
2020-12-28,13.596000,14.274000,13.264000,13.308000,13.308000,39518500
2020-12-29,13.562000,13.780000,13.308000,13.564000,13.564000,27027500
2020-12-30,13.744000,14.046000,13.564000,14.038000,14.038000,21464500
2021-01-04,14.200000,15.280000,14.140000,14.960000,14.960000,30372500
2021-01-05,15.480000,15.580000,14.310000,14.758000,14.758000,47454500
2021-01-06,15.060000,15.200000,14.462000,14.590000,14.590000,23827500
2021-01-07,14.724000,15.158000,14.724000,14.806000,14.806000,22207500
2021-01-08,15.084000,15.280000,14.700000,14.890000,14.890000,20296000
2021-01-11,14.732000,16.920000,14.600000,15.570000,15.570000,59799000
2021-01-12,16.180000,16.548000,15.178000,15.300000,15.300000,38187500
2021-01-13,15.360000,16.030001,14.842000,15.896000,15.896000,42463500
2021-01-14,15.962000,16.180000,15.404000,15.600000,15.600000,24654500
2021-01-15,15.300000,15.600000,14.722000,14.856000,14.856000,19421500
2021-01-18,15.004000,15.230000,14.442000,14.568000,14.568000,19358500
2021-01-19,14.830000,14.942000,13.900000,14.700000,14.700000,30198500
2021-01-20,14.978000,15.050000,14.092000,14.162000,14.162000,17976000
2021-01-21,14.162000,15.134000,14.162000,14.856000,14.856000,33964500
2021-01-22,14.600000,14.700000,14.284000,14.400000,14.400000,18105000
2021-01-26,14.442000,14.760000,13.956000,14.120000,14.120000,19194000
2021-01-27,14.176000,14.362000,13.604000,13.680000,13.680000,23483500
2021-01-28,13.824000,14.396000,13.508000,14.356000,14.356000,17366000
2021-01-29,14.058000,14.942000,13.744000,14.098000,14.098000,47635000
2021-02-01,14.442000,14.760000,13.940000,14.694000,14.694000,37862500
2021-02-02,14.962000,15.876000,14.962000,15.566000,15.566000,42682000
2021-02-03,15.756000,15.844000,15.128000,15.376000,15.376000,26285500
2021-02-04,15.458000,15.570000,15.026000,15.176000,15.176000,21440500
2021-02-05,15.312000,16.150000,15.060000,15.700000,15.700000,44441000
2021-02-08,15.852000,16.535999,15.852000,16.218000,16.218000,33790000
2021-02-09,16.200001,16.370001,15.272000,15.548000,15.548000,37640500
2021-02-10,15.706000,15.886000,15.346000,15.886000,15.886000,25919000
2021-02-11,15.982000,16.020000,15.300000,15.466000,15.466000,22267000
2021-02-12,15.376000,15.998000,15.116000,15.918000,15.918000,24224000
2021-02-18,17.524000,18.408001,17.521999,17.681999,17.681999,38806500
2021-02-19,17.601999,17.850000,17.260000,17.778000,17.778000,16894000
2021-02-22,17.500000,18.450001,16.900000,18.438000,18.438000,40229000
2021-02-23,18.610001,18.799999,16.976000,17.750000,17.750000,50106500
2021-02-24,17.992001,18.398001,17.472000,17.472000,17.472000,33690500
2021-02-25,18.000000,18.180000,16.548000,16.782000,16.782000,37175000
2021-02-26,17.000000,17.250000,16.420000,16.722000,16.722000,28046000
2021-03-01,17.122000,17.902000,17.004000,17.646000,17.646000,38751000
2021-03-02,17.194000,17.778000,16.718000,17.134001,17.134001,38135500
2021-03-03,17.202000,17.997999,16.632000,17.924000,17.924000,47689000
2021-03-04,17.920000,18.598000,17.440001,18.598000,18.598000,51010500
2021-03-05,18.902000,20.011999,18.601999,20.011999,20.011999,52429000
2021-03-08,19.704000,20.278000,18.997999,19.000000,19.000000,43108000
2021-03-09,19.400000,20.101999,18.840000,19.746000,19.746000,40084000
2021-03-10,19.860001,19.892000,18.410000,18.879999,18.879999,42504000
2021-03-11,19.180000,19.538000,18.268000,18.570000,18.570000,39436500
2021-03-12,18.562000,18.993999,18.309999,18.702000,18.702000,27984000
2021-03-15,18.716000,18.856001,18.059999,18.160000,18.160000,22538000
2021-03-16,18.266001,18.532000,17.968000,18.200001,18.200001,25830500
2021-03-17,18.139999,19.312000,17.900000,19.299999,19.299999,37547000
2021-03-18,19.148001,19.398001,17.299999,17.639999,17.639999,47657500
2021-03-19,17.978001,19.110001,17.658001,18.785999,18.785999,57369500
2021-03-22,18.629999,18.738001,17.908001,18.110001,18.110001,27695000
2021-03-23,17.752001,18.000000,17.312000,17.406000,17.406000,34163500
2021-03-24,17.820000,18.379999,17.601999,17.601999,17.601999,39781500
2021-03-25,17.586000,18.080000,17.059999,17.882000,17.882000,37597000
2021-03-26,18.278000,18.940001,17.924000,18.502001,18.502001,47531000
2021-03-29,18.480000,18.990000,18.271999,18.879999,18.879999,27968500
2021-03-30,18.916000,18.916000,18.232000,18.454000,18.454000,29503000
2021-03-31,18.454000,18.840000,18.158001,18.455999,18.455999,35841500
2021-04-01,18.566000,18.708000,18.191999,18.195999,18.195999,23773000
2021-04-05,18.400000,18.459999,17.760000,18.124001,18.124001,20827500
2021-04-06,18.299999,18.900000,18.132000,18.698000,18.698000,30725000
2021-04-07,18.700001,19.034000,18.374001,18.920000,18.920000,25850500
2021-04-08,19.072001,19.378000,18.450001,18.950001,18.950001,26908000
2021-04-09,18.718000,19.136000,18.520000,18.898001,18.898001,24417500
2021-04-12,19.072001,19.528000,18.974001,19.382000,19.382000,34052000
2021-04-13,19.524000,20.360001,19.497999,20.100000,20.100000,39009000
2021-04-14,20.480000,20.638000,20.268000,20.360001,20.360001,26506500
2021-04-15,20.538000,20.670000,19.441999,19.520000,19.520000,29695000
2021-04-16,19.680000,19.719999,19.059999,19.628000,19.628000,24420000
2021-04-19,19.629999,19.680000,19.200001,19.200001,19.200001,27859000
2021-04-20,19.312000,19.420000,18.459999,18.591999,18.591999,29233500
2021-04-22,18.770000,18.790001,18.194000,18.194000,18.194000,22487000
2021-04-23,18.322001,18.760000,18.205999,18.370001,18.370001,21424000
2021-04-26,18.309999,18.341999,17.959999,18.059999,18.059999,16832000
2021-04-27,18.139999,18.389999,17.972000,18.016001,18.016001,18429500
2021-04-28,18.186001,18.691999,18.181999,18.454000,18.454000,21598000
2021-04-29,18.742001,18.858000,18.274000,18.520000,18.520000,19745000
2021-04-30,18.330000,18.330000,17.972000,18.316000,18.316000,19956000
2021-05-03,18.582001,18.610001,18.150000,18.372000,18.372000,17250500
2021-05-04,18.636000,19.370001,18.548000,19.052000,19.052000,34762000
2021-05-05,19.219999,19.629999,19.120001,19.400000,19.400000,18687000
2021-05-06,19.680000,19.680000,18.570000,18.760000,18.760000,8839000
