# date	 open	 high	 low	 close	 adjClose	 volume	 5-day moving average close	 20-day moving average close
2019-08-05    47.330    47.430    46.580    46.880    46.488 841413    46.880    46.880 
2019-08-06    46.650    46.930    46.220    46.440    46.051 712314    46.660    46.660 
2019-08-07    47.500    47.840    46.740    47.220    46.825 1047932    46.847    46.847 
2019-08-08    47.630    47.950    47.460    47.870    47.469 642271    47.102    47.102 
2019-08-09    47.770    47.930    47.600    47.670    47.271 506245    47.216    47.216 
2019-08-12    47.820    48.380    47.820    47.910    47.509 484652    47.422    47.332 
2019-08-13    47.700    48.210    47.140    47.970    47.568 708134    47.728    47.423 
2019-08-14    47.910    47.990    46.950    47.190    46.795 675071    47.722    47.394 
2019-08-15    47.310    47.520    46.610    47.080    46.686 748320    47.564    47.359 
2019-08-16    47.220    47.970    47.150    47.750    47.350 609871    47.580    47.398 
2019-08-19    48.080    48.450    47.940    48.100    47.697 555962    47.618    47.462 
2019-08-20    48.000    48.360    47.840    48.050    47.648 531901    47.634    47.511 
2019-08-21    48.020    48.580    47.990    48.550    48.144 499361    47.906    47.591 
2019-08-22    48.390    48.670    48.040    48.330    47.925 575903    48.156    47.644 
2019-08-23    48.380    48.680    47.970    47.970    47.568 584886    48.200    47.665 
2019-08-26    47.700    48.270    47.670    48.100    47.697 282647    48.200    47.692 
2019-08-27    48.040    48.570    47.850    48.570    48.163 1039923    48.304    47.744 
2019-08-28    48.380    48.730    47.660    48.210    47.806 733238    48.236    47.770 
2019-08-29    47.990    48.370    47.680    48.180    47.777 652481    48.206    47.792 
2019-08-30    48.220    48.710    48.040    48.700    48.292 568798    48.352    47.837 
2019-09-02    48.560    48.830    48.550    48.750    48.342 366668    48.482    47.930 
2019-09-03    48.580    48.840    48.380    48.650    48.243 520260    48.498    48.041 
2019-09-04    48.860    49.220    48.860    49.150    48.739 561900    48.686    48.138 
2019-09-05    49.190    50.200    49.170    50.060    49.641 942015    49.062    48.247 
2019-09-06    50.000    50.320    49.810    49.850    49.433 595494    49.292    48.356 
2019-09-09    49.780    50.060    49.750    50.040    49.621 403121    49.550    48.463 
2019-09-10    49.960    50.840    49.890    50.540    50.117 573061    49.928    48.591 
2019-09-11    50.720    51.060    50.440    50.440    50.018 426963    50.186    48.754 
2019-09-12    50.500    50.640    49.960    50.360    49.938 395792    50.246    48.918 
2019-09-13    50.440    50.620    50.340    50.400    49.978 269466    50.356    49.050 
2019-09-16    50.160    50.180    49.600    50.060    49.641 500744    50.360    49.148 
2019-09-17    49.880    50.760    49.740    50.760    50.335 786468    50.404    49.284 
2019-09-18    50.700    51.080    50.420    50.420    49.998 519532    50.400    49.377 
2019-09-19    50.500    50.800    50.420    50.800    50.375 550819    50.488    49.501 
2019-09-20    50.700    50.960    50.540    50.960    50.533 893838    50.600    49.650 
2019-09-23    50.880    51.000    50.600    51.000    50.573 380088    50.788    49.795 
2019-09-24    51.000    51.060    50.640    50.980    50.553 504078    50.832    49.916 
2019-09-25    50.860    50.960    50.220    50.660    50.236 611219    50.880    50.038 
2019-09-26    50.460    51.040    50.460    50.920    50.494 345755    50.904    50.175 
2019-09-27    51.000    51.140    50.660    51.020    50.593 551902    50.916    50.291 
2019-09-30    50.840    51.040    50.820    50.880    50.454 475065    50.892    50.398 
2019-10-01    50.960    50.980    50.520    50.620    50.196 531517    50.820    50.496 
2019-10-02    50.360    50.440    49.120    49.170    48.758 711342    50.522    50.497 
2019-10-03    48.900    49.040    48.420    48.900    48.491 596098    50.118    50.439 
2019-10-04    48.920    49.590    48.840    49.590    49.175 537351    49.832    50.426 
2019-10-07    49.480    50.300    49.460    50.060    49.641 554049    49.668    50.427 
2019-10-08    49.970    50.200    49.760    49.800    49.383 446482    49.504    50.390 
2019-10-09    49.610    50.140    49.550    49.710    49.294 514804    49.612    50.353 
2019-10-10    49.610    50.380    49.570    50.340    49.919 560159    49.900    50.352 
2019-10-11    50.380    51.240    50.240    51.000    50.573 476699    50.182    50.382 
2019-10-14    50.760    50.840    50.020    50.460    50.038 456887    50.262    50.402 
2019-10-15    50.720    51.440    50.620    51.380    50.950 527872    50.578    50.433 
2019-10-16    51.280    51.400    50.880    51.200    50.771 598706    50.876    50.472 
2019-10-17    51.020    51.880    51.020    51.600    51.168 457663    51.128    50.512 
2019-10-18    51.400    51.860    51.340    51.720    51.287 473933    51.272    50.550 
2019-10-21    51.760    52.280    51.700    51.840    51.406 371296    51.548    50.592 
2019-10-22    51.900    52.000    51.340    51.540    51.109 387705    51.580    50.620 
2019-10-23    51.480    51.600    50.320    50.820    50.395 735024    51.504    50.628 
2019-10-24    50.940    51.540    50.800    51.360    50.930 451365    51.456    50.651 
2019-10-25    51.340    51.920    51.200    51.920    51.485 523140    51.496    50.695 
2019-10-28    51.780    52.360    51.720    52.320    51.882 561335    51.592    50.767 
2019-10-29    52.260    52.300    51.900    52.280    51.842 316523    51.740    50.850 
2019-10-30    52.140    52.300    51.480    51.860    51.426 369797    51.948    50.985 
2019-10-31    51.700    51.980    51.260    51.640    51.208 454711    52.004    51.122 
2019-11-01    51.480    51.820    51.480    51.720    51.287 344218    51.964    51.228 
2019-11-04    51.940    52.380    51.940    52.340    51.902 470176    51.968    51.342 
2019-11-05    52.420    53.100    52.340    53.100    52.655 656231    52.132    51.507 
2019-11-06    52.900    52.900    51.040    51.900    51.465 897042    52.140    51.617 
2019-11-07    52.160    52.660    52.080    52.620    52.179 555112    52.336    51.731 
2019-11-08    52.500    52.880    52.360    52.880    52.437 487366    52.568    51.825 
2019-11-11    52.800    52.920    52.220    52.840    52.398 297351    52.668    51.944 
2019-11-12    52.860    53.360    52.820    53.360    52.913 612227    52.720    52.043 
2019-11-13    53.300    53.300    52.280    53.020    52.576 452962    52.944    52.134 
2019-11-14    52.840    53.060    52.320    52.800    52.358 454161    52.980    52.194 
2019-11-15    52.800    53.120    52.500    52.840    52.398 323689    52.972    52.250 
2019-11-18    52.740    53.060    52.540    52.740    52.298 299716    52.952    52.295 
2019-11-19    53.000    53.480    53.000    53.380    52.933 649976    52.956    52.387 
2019-11-20    53.200    53.660    52.880    53.540    53.092 510332    53.060    52.523 
2019-11-21    53.240    53.440    52.800    53.000    52.556 412648    53.100    52.605 
2019-11-22    53.000    53.320    52.800    53.220    52.774 421329    53.176    52.670 
2019-11-25    53.280    53.620    52.780    52.900    52.457 414493    53.208    52.699 
2019-11-26    52.920    53.620    52.520    53.500    53.052 1047897    53.232    52.760 
2019-11-27    53.700    54.300    53.380    54.140    53.687 596602    53.352    52.874 
2019-11-28    54.000    54.860    53.880    54.740    54.282 527481    53.700    53.029 
2019-11-29    54.600    54.860    54.440    54.480    54.024 449646    53.952    53.167 
2019-12-02    54.560    54.900    53.980    53.980    53.528 394590    54.168    53.249 
2019-12-03    54.100    54.580    53.340    53.460    53.012 690294    54.160    53.267 
2019-12-04    53.200    53.940    53.160    53.840    53.389 512541    54.100    53.364 
2019-12-05    53.920    54.160    53.820    53.880    53.429 313348    53.928    53.427 
2019-12-06    54.000    54.280    53.760    54.100    53.647 360164    53.852    53.488 
2019-12-09    54.000    54.480    53.900    54.260    53.806 463689    53.908    53.559 
2019-12-10    54.240    54.540    53.940    54.420    53.964 440022    54.100    53.612 
2019-12-11    54.300    54.440    53.840    54.060    53.607 394856    54.144    53.664 
2019-12-12    54.000    54.500    53.680    54.260    53.806 583418    54.220    53.737 
2019-12-13    54.700    55.000    53.780    54.020    53.568 524334    54.204    53.796 
2019-12-16    54.320    54.500    54.060    54.240    53.786 355532    54.200    53.871 
2019-12-17    54.160    54.560    54.020    54.420    53.964 421903    54.200    53.923 
2019-12-18    54.240    54.320    53.980    54.000    53.548 488966    54.188    53.946 
2019-12-19    53.960    54.100    53.300    53.460    53.012 470270    54.028    53.969 
2019-12-20    53.520    53.660    53.260    53.580    53.131 587262    53.940    53.987 
2019-12-23    53.460    53.580    53.060    53.340    52.893 252072    53.760    54.009 
2019-12-24    53.160    53.440    53.020    53.240    52.794 99157    53.524    53.996 
2019-12-27    53.320    53.560    53.140    53.280    52.834 263442    53.380    53.953 
2019-12-30    53.200    53.280    52.900    52.900    52.457 263093    53.268    53.861 
2019-12-31    52.800    52.940    52.600    52.680    52.239 111420    53.088    53.771 
2020-01-02    53.000    53.440    52.920    53.300    52.854 278178    53.080    53.737 
2020-01-03    52.900    53.260    52.720    52.840    52.398 295446    53.000    53.706 
2020-01-06    52.420    52.720    52.040    52.720    52.279 347474    52.888    53.650 
2020-01-07    52.500    53.500    52.480    53.100    52.655 472375    52.928    53.611 
2020-01-08    52.940    53.100    52.420    52.520    52.080 431000    52.896    53.532 
2020-01-09    52.300    52.800    51.660    52.480    52.041 603137    52.732    53.443 
2020-01-10    52.440    52.780    52.340    52.540    52.100 336039    52.672    53.349 
2020-01-13    52.560    52.600    52.040    52.180    51.743 433584    52.564    53.255 
2020-01-14    52.080    52.580    51.960    52.260    51.822 464433    52.396    53.155 
2020-01-15    52.180    52.180    51.220    51.360    50.930 522183    52.164    53.022 
2020-01-16    51.340    51.560    51.000    51.240    50.811 374845    51.916    52.872 
2020-01-17    51.320    52.000    51.260    51.520    51.089 293771    51.712    52.727 
2020-01-20    51.340    51.660    51.200    51.520    51.089 339303    51.580    52.603 
2020-01-21    51.320    51.440    50.800    51.380    50.950 277938    51.404    52.499 
2020-01-22    51.280    51.580    50.940    51.340    50.910 298612    51.400    52.387 
2020-01-23    51.440    52.040    51.220    51.400    50.970 376897    51.432    52.290 
2020-01-24    51.620    52.080    51.500    51.500    51.069 241292    51.428    52.203 
2020-01-27    51.100    51.220    50.200    50.200    49.780 448134    51.164    52.049 
2020-01-28    50.320    50.720    50.060    50.560    50.137 293955    51.000    51.932 
2020-01-29    50.600    50.900    50.480    50.680    50.256 300255    50.868    51.832 
2020-01-30    50.260    50.660    50.060    50.380    49.958 443575    50.664    51.686 
2020-01-31    50.380    50.740    49.760    49.770    49.353 630497    50.318    51.533 
2020-02-03    49.750    50.360    49.520    50.160    49.740 552485    50.310    51.405 
