# date	 open	 high	 low	 close	 adjClose	 volume	 12-day moving average close	 26-day moving average close
2020-07-20     4.670     4.880     4.580     4.840     4.816 14764800     4.840     4.840 
2020-07-21     5.120     5.260     4.900     4.980     4.956 19016600     4.862     4.850 
2020-07-22     5.020     5.460     4.900     5.330     5.304 22903400     4.934     4.886 
2020-07-23     5.180     5.340     4.960     5.130     5.105 21746200     4.964     4.904 
2020-07-24     5.150     5.350     5.070     5.200     5.175 13613400     5.000     4.926 
2020-07-27     5.500     5.680     5.350     5.510     5.483 17204300     5.079     4.969 
2020-07-28     5.420     5.640     5.330     5.460     5.433 11880200     5.137     5.006 
2020-07-29     5.500     5.630     5.290     5.520     5.493 12731000     5.196     5.044 
2020-07-30     5.210     5.450     5.190     5.350     5.324 13081300     5.220     5.066 
2020-07-31     5.470     5.530     5.320     5.520     5.493 11267700     5.266     5.100 
2020-08-03     5.550     5.620     5.310     5.590     5.563 11594900     5.316     5.136 
2020-08-04     5.580     6.090     5.520     6.050     6.020 16515500     5.429     5.204 
2020-08-05     6.290     6.650     6.240     6.420     6.389 19341900     5.581     5.294 
2020-08-06     6.480     6.790     6.290     6.650     6.617 19996700     5.746     5.394 
2020-08-07     6.530     6.550     5.830     6.120     6.090 18104000     5.803     5.448 
2020-08-10     6.160     6.550     6.160     6.230     6.200 12387900     5.869     5.506 
2020-08-11     5.780     5.960     5.560     5.630     5.602 18380300     5.832     5.515 
2020-08-12     5.750     5.900     5.610     5.640     5.612 11130300     5.803     5.525 
2020-08-13     5.760     6.170     5.650     6.110     6.080 16190800     5.850     5.568 
2020-08-14     6.020     6.140     5.840     6.040     6.010 9585300     5.879     5.603 
2020-08-17     6.300     6.520     6.220     6.370     6.339 12615000     5.955     5.660 
2020-08-18     6.490     6.500     6.040     6.170     6.143 10719400     5.988     5.697 
2020-08-19     6.080     6.150     5.860     5.890     5.864 10314200     5.973     5.712 
2020-08-20     5.860     6.080     5.800     6.020     5.993 7689000     5.980     5.735 
2020-08-21     5.850     5.950     5.720     5.810     5.784 8094500     5.954     5.740 
2020-08-24     5.910     5.920     5.650     5.690     5.665 8136500     5.913     5.736 
2020-08-25     5.660     5.700     5.220     5.430     5.406 13145600     5.839     5.714 
2020-08-26     5.370     5.840     5.340     5.770     5.744 10985300     5.828     5.718 
2020-08-27     5.860     5.900     5.520     5.700     5.675 9941000     5.809     5.717 
2020-08-28     5.880     6.000     5.760     5.900     5.874 7626500     5.823     5.730 
2020-08-31     6.010     6.140     5.910     6.020     5.993 8689000     5.853     5.752 
2020-09-01     6.200     6.240     5.870     5.970     5.944 9261100     5.871     5.768 
2020-09-02     5.840     5.870     5.580     5.860     5.834 7201700     5.869     5.775 
2020-09-03     5.750     5.840     5.500     5.750     5.725 9514900     5.851     5.773 
2020-09-04     5.670     5.750     5.210     5.580     5.555 13188200     5.809     5.759 
2020-09-08     5.410     5.620     5.280     5.450     5.426 9537100     5.754     5.736 
2020-09-09     5.560     5.730     5.470     5.720     5.695 8252700     5.749     5.735 
2020-09-10     5.800     5.920     5.590     5.620     5.595 8313700     5.729     5.726 
2020-09-11     5.680     5.710     5.440     5.450     5.426 6547000     5.686     5.706 
2020-09-14     5.570     5.790     5.540     5.760     5.735 9487300     5.697     5.710 
2020-09-15     5.870     5.910     5.690     5.800     5.774 7374600     5.713     5.716 
2020-09-16     5.870     5.880     5.680     5.780     5.754 7883200     5.723     5.721 
2020-09-17     5.560     5.790     5.460     5.770     5.744 6968200     5.731     5.725 
2020-09-18     5.830     5.930     5.670     5.680     5.655 15509200     5.723     5.721 
2020-09-21     5.480     5.720     5.210     5.240     5.217 13446500     5.649     5.686 
2020-09-22     5.280     5.350     5.160     5.260     5.237 8320300     5.589     5.654 
2020-09-23     5.140     5.240     4.710     4.720     4.699 14689900     5.455     5.585 
2020-09-24     4.650     5.050     4.600     4.970     4.948 8163000     5.380     5.539 
2020-09-25     4.890     4.970     4.710     4.920     4.898 6341200     5.310     5.494 
2020-09-28     5.050     5.100     4.900     5.010     4.988 6838700     5.264     5.458 
2020-09-29     5.060     5.130     4.950     5.070     5.048 6601500     5.234     5.429 
