# date	 open	 high	 low	 close	 adjClose	 volume	 5-day moving average close	 20-day moving average close
2019-08-05    13.315    13.355    13.170    13.305    12.521 1273490    13.305    13.305 
2019-08-06    13.310    13.310    13.085    13.085    12.314 1219589    13.195    13.195 
2019-08-07    13.115    13.215    12.955    12.955    12.192 2265021    13.115    13.115 
2019-08-08    13.135    13.255    13.050    13.250    12.469 1722214    13.149    13.149 
2019-08-09    13.220    13.315    13.065    13.065    12.295 2268606    13.132    13.132 
2019-08-12    13.080    13.140    12.830    12.830    12.074 1192877    13.037    13.082 
2019-08-13    12.830    13.010    12.725    12.965    12.201 1878630    13.013    13.065 
2019-08-14    12.920    13.000    12.590    12.675    11.928 2141783    12.957    13.016 
2019-08-15    12.720    12.745    12.425    12.500    11.763 1800853    12.807    12.959 
2019-08-16    12.610    12.660    12.510    12.520    11.782 1135447    12.698    12.915 
2019-08-19    12.715    12.795    12.650    12.700    11.952 1236944    12.672    12.895 
2019-08-20    12.760    12.795    12.580    12.600    11.858 1138362    12.599    12.871 
2019-08-21    12.660    12.860    12.660    12.815    12.060 1105900    12.627    12.867 
2019-08-22    12.745    12.930    12.670    12.755    12.003 1310796    12.678    12.859 
2019-08-23    12.795    12.835    12.590    12.615    11.872 1025199    12.697    12.842 
2019-08-26    12.550    12.600    12.465    12.545    11.806 711183    12.666    12.824 
2019-08-27    12.555    12.645    12.505    12.530    11.792 1129869    12.652    12.806 
2019-08-28    12.570    12.760    12.530    12.715    11.966 950121    12.632    12.801 
2019-08-29    12.680    12.855    12.655    12.815    12.060 1175449    12.644    12.802 
2019-08-30    12.820    13.060    12.780    13.060    12.290 1983010    12.733    12.815 
2019-09-02    13.020    13.075    12.885    13.005    12.239 1012347    12.825    12.800 
2019-09-03    13.005    13.030    12.740    12.765    12.013 1074724    12.872    12.784 
2019-09-04    12.895    12.995    12.840    12.910    12.149 932936    12.911    12.782 
2019-09-05    12.990    13.280    12.985    13.280    12.498 1453847    13.004    12.783 
2019-09-06    13.075    13.075    12.905    13.000    12.532 1910586    12.992    12.780 
2019-09-09    13.080    13.140    12.890    13.075    12.605 1399603    13.006    12.792 
2019-09-10    13.105    13.380    13.080    13.370    12.889 1833420    13.127    12.812 
2019-09-11    13.365    13.485    13.170    13.190    12.716 1431108    13.183    12.838 
2019-09-12    13.190    13.205    12.950    12.975    12.508 1436129    13.122    12.862 
2019-09-13    13.010    13.290    12.980    13.165    12.692 1157561    13.155    12.894 
2019-09-16    13.635    13.725    13.480    13.595    13.106 2402611    13.259    12.939 
2019-09-17    13.650    13.795    13.510    13.630    13.140 1994015    13.311    12.990 
2019-09-18    13.645    13.750    13.580    13.705    13.212 1440631    13.414    13.035 
2019-09-19    13.755    13.875    13.635    13.825    13.328 1327670    13.584    13.088 
2019-09-20    13.785    13.930    13.765    13.925    13.424 2614420    13.736    13.154 
2019-09-23    13.910    13.910    13.640    13.750    13.255 973839    13.767    13.214 
2019-09-24    13.750    13.765    13.620    13.675    13.183 1414431    13.776    13.271 
2019-09-25    13.600    13.600    13.415    13.560    13.072 1267321    13.747    13.314 
2019-09-26    13.575    13.660    13.515    13.540    13.053 1085613    13.690    13.350 
2019-09-27    13.680    13.730    13.545    13.670    13.178 1255298    13.639    13.380 
2019-09-30    13.665    13.895    13.575    13.825    13.328 1298816    13.654    13.421 
2019-10-01    13.810    13.895    13.725    13.730    13.236 1133506    13.665    13.470 
2019-10-02    13.775    13.775    13.435    13.435    12.952 2013076    13.640    13.496 
2019-10-03    13.465    13.465    13.140    13.255    12.778 1321256    13.583    13.495 
2019-10-04    13.420    13.440    13.300    13.370    12.889 1020473    13.523    13.513 
2019-10-07    13.310    13.670    13.230    13.670    13.178 1234559    13.492    13.543 
2019-10-08    13.630    13.700    13.450    13.485    13.000 2147363    13.443    13.549 
2019-10-09    13.490    13.560    13.430    13.480    12.995 1483379    13.452    13.563 
2019-10-10    13.475    13.525    13.395    13.460    12.976 1348901    13.493    13.588 
2019-10-11    13.630    13.670    13.515    13.630    13.140 1768769    13.545    13.611 
2019-10-14    13.625    13.655    13.480    13.565    13.077 1275829    13.524    13.609 
2019-10-15    13.600    13.745    13.590    13.650    13.159 1217409    13.557    13.610 
2019-10-16    13.640    13.655    13.500    13.550    13.063 1450756    13.571    13.602 
2019-10-17    13.520    13.700    13.510    13.550    13.063 1146238    13.589    13.589 
2019-10-18    13.575    13.670    13.500    13.530    13.043 967307    13.569    13.569 
2019-10-21    13.515    13.600    13.475    13.510    13.024 1289280    13.558    13.557 
2019-10-22    13.600    13.890    13.510    13.700    13.207 1820292    13.568    13.558 
2019-10-23    13.560    13.935    13.545    13.865    13.366 1664471    13.631    13.573 
2019-10-24    13.965    14.140    13.895    14.125    13.617 1625050    13.746    13.603 
2019-10-25    14.150    14.310    14.115    14.260    13.747 1062106    13.892    13.632 
2019-10-28    14.295    14.650    14.250    14.590    14.065 1562068    14.108    13.670 
2019-10-29    14.545    14.555    14.385    14.550    14.027 1333243    14.278    13.711 
2019-10-30    14.590    14.625    14.480    14.555    14.032 1672619    14.416    13.767 
