# date	 open	 high	 low	 close	 adjClose	 volume	 5-day moving average close	 20-day moving average close
2019-07-05    27.270    27.590    27.130    27.400    26.637 27414700    27.400    27.400 
2019-07-08    27.500    27.720    27.440    27.650    26.880 25318200    27.525    27.525 
2019-07-10    28.000    28.270    27.970    28.070    27.288 50715800    27.707    27.707 
2019-07-11    28.200    28.510    28.160    28.400    27.609 48206900    27.880    27.880 
2019-07-12    28.540    28.740    28.410    28.530    27.735 40908900    28.010    28.010 
2019-07-15    28.590    28.650    28.180    28.180    27.395 36592400    28.166    28.038 
2019-07-16    28.280    28.330    27.600    27.830    27.055 54789300    28.202    28.009 
2019-07-17    27.990    28.000    27.640    27.680    26.909 28923500    28.124    27.968 
2019-07-18    27.760    27.810    27.430    27.510    26.744 35830700    27.946    27.917 
2019-07-19    27.500    27.600    27.370    27.440    26.676 28418900    27.728    27.869 
2019-07-22    27.620    27.750    27.360    27.490    26.724 22304400    27.590    27.835 
2019-07-23    27.510    27.630    27.400    27.520    26.754 21124400    27.528    27.808 
2019-07-24    27.590    27.640    27.300    27.350    26.588 27939600    27.462    27.773 
2019-07-25    27.470    27.500    26.810    26.890    26.141 26892300    27.338    27.710 
2019-07-26    26.800    26.800    26.100    26.140    25.412 75644000    27.078    27.605 
2019-07-29    26.220    26.440    25.960    26.380    25.645 26493300    26.856    27.529 
2019-07-30    26.350    26.490    26.180    26.240    25.509 38201600    26.600    27.453 
2019-07-31    26.390    26.500    26.020    26.080    25.354 39890200    26.346    27.377 
2019-08-01    26.300    26.560    25.160    26.250    25.519 91345800    26.218    27.317 
2019-08-02    26.370    26.890    26.280    26.520    25.781 64112900    26.294    27.277 
2019-08-05    25.800    26.130    25.520    25.550    24.838 48277000    26.128    27.185 
2019-08-06    25.900    26.220    25.680    25.880    25.159 44208100    26.056    27.096 
2019-08-07    25.440    25.730    25.000    25.600    24.887 67698500    25.960    26.973 
2019-08-08    26.100    26.350    25.860    26.350    25.616 50256700    25.980    26.870 
2019-08-09    26.300    26.690    26.100    26.280    25.548 36641500    25.932    26.758 
2019-08-12    25.920    25.920    25.540    25.650    24.936 36122000    25.952    26.631 
2019-08-13    25.360    26.130    25.230    25.790    25.269 45330500    25.934    26.529 
2019-08-14    25.260    25.380    24.780    24.920    24.416 54401100    25.798    26.391 
2019-08-15    24.990    25.000    24.140    24.230    23.740 53894500    25.374    26.227 
2019-08-16    24.720    24.770    23.890    23.910    23.427 56782000    24.900    26.051 
2019-08-19    24.300    24.500    23.850    24.030    23.544 50699300    24.576    25.878 
2019-08-20    23.910    24.190    23.680    24.020    23.535 37141700    24.222    25.703 
2019-08-21    24.350    25.990    24.180    25.450    24.936 87840800    24.328    25.608 
2019-08-22    25.500    25.720    25.160    25.220    24.710 40808800    24.526    25.524 
2019-08-23    24.780    25.370    24.230    24.280    23.789 58032300    24.600    25.432 
2019-08-26    24.580    24.680    23.770    23.960    23.476 39688800    24.586    25.311 
2019-08-27    24.170    24.820    23.810    24.340    23.848 70475200    24.650    25.216 
2019-08-28    24.200    24.700    24.120    24.590    24.093 41981500    24.478    25.141 
