# date	 open	 high	 low	 close	 adjClose	 volume	 5-day moving average close	 20-day moving average close
2020-07-20     4.670     4.880     4.580     4.840     4.816 14764800     4.840     4.840 
2020-07-21     5.120     5.260     4.900     4.980     4.956 19016600     4.910     4.910 
2020-07-22     5.020     5.460     4.900     5.330     5.304 22903400     5.050     5.050 
2020-07-23     5.180     5.340     4.960     5.130     5.105 21746200     5.070     5.070 
2020-07-24     5.150     5.350     5.070     5.200     5.175 13613400     5.096     5.096 
2020-07-27     5.500     5.680     5.350     5.510     5.483 17204300     5.230     5.165 
2020-07-28     5.420     5.640     5.330     5.460     5.433 11880200     5.326     5.207 
2020-07-29     5.500     5.630     5.290     5.520     5.493 12731000     5.364     5.246 
2020-07-30     5.210     5.450     5.190     5.350     5.324 13081300     5.408     5.258 
2020-07-31     5.470     5.530     5.320     5.520     5.493 11267700     5.472     5.284 
2020-08-03     5.550     5.620     5.310     5.590     5.563 11594900     5.488     5.312 
2020-08-04     5.580     6.090     5.520     6.050     6.020 16515500     5.606     5.373 
2020-08-05     6.290     6.650     6.240     6.420     6.389 19341900     5.786     5.454 
2020-08-06     6.480     6.790     6.290     6.650     6.617 19996700     6.046     5.539 
2020-08-07     6.530     6.550     5.830     6.120     6.090 18104000     6.166     5.578 
2020-08-10     6.160     6.550     6.160     6.230     6.200 12387900     6.294     5.619 
2020-08-11     5.780     5.960     5.560     5.630     5.602 18380300     6.210     5.619 
2020-08-12     5.750     5.900     5.610     5.640     5.612 11130300     6.054     5.621 
2020-08-13     5.760     6.170     5.650     6.110     6.080 16190800     5.946     5.646 
2020-08-14     6.020     6.140     5.840     6.040     6.010 9585300     5.930     5.666 
2020-08-17     6.300     6.520     6.220     6.370     6.339 12615000     5.958     5.743 
2020-08-18     6.490     6.500     6.040     6.170     6.143 10719400     6.066     5.802 
2020-08-19     6.080     6.150     5.860     5.890     5.864 10314200     6.116     5.830 
2020-08-20     5.860     6.080     5.800     6.020     5.993 7689000     6.098     5.875 
2020-08-21     5.850     5.950     5.720     5.810     5.784 8094500     6.052     5.905 
2020-08-24     5.910     5.920     5.650     5.690     5.665 8136500     5.916     5.914 
2020-08-25     5.660     5.700     5.220     5.430     5.406 13145600     5.768     5.913 
2020-08-26     5.370     5.840     5.340     5.770     5.744 10985300     5.744     5.925 
2020-08-27     5.860     5.900     5.520     5.700     5.675 9941000     5.680     5.943 
2020-08-28     5.880     6.000     5.760     5.900     5.874 7626500     5.698     5.962 
2020-08-31     6.010     6.140     5.910     6.020     5.993 8689000     5.764     5.983 
2020-09-01     6.200     6.240     5.870     5.970     5.944 9261100     5.872     5.979 
